,oe__gender,oe__bachelors,ohe__master_AI,ohe__master_Data Engineer,ohe__master_MBA,ohe__master_None,remainder__etest_p,remainder__degree,remainder__year_exp,remainder__age,result
3537,1,0,0,0,0,1,90.4186302019843,0,1.01121667938033,35.4162774116732,1
3538,1,1,0,0,0,1,62.96567757728,1.33895768089679,0.0782527930075363,23.3743228625874,0
3539,1,0,0,0,0,1,96.088185600774,0,0.13412244282569,46.4558266859058,1
3540,0,0,0,0,1,0,74.2214526027878,97.260010662097,0.911365550452208,25.9760488082735,0
3541,0,1,0,0,1,0,74.7257666401812,63.7193776511369,1.98635634652593,25.8486646410836,0
3542,0,0,0,0,1,0,88.5797685868969,69.5625647575,2.02107458148888,45.7773856345113,0
3543,0,0,0,0,1,0,70.0468635865369,97.1024318027611,1.83642604219194,23.1017777220007,0
3544,0,0,0,0,1,0,66.8614722281942,59.5750082123189,3.07460111418165,24.7832992733569,0
3545,1,0,0,0,1,0,54.8189270386691,55.7946934110196,4.14367372554192,43.836236316506,0
3546,0,1,0,0,1,0,97.4392508088939,88.8617741291103,6.11460670166256,42.7953764852239,1
3547,0,0,0,0,1,0,71.1335026268452,97.4072751708448,4.99306329438724,23.9175948457106,0
3548,1,1,0,0,0,1,86.7197227150707,0.966422982976772,1.07843073584569,44.1796126662342,0
3549,1,0,0,0,0,1,61.4290207327016,0,1.03817757897205,30.1725014054674,0
3550,1,1,1,0,0,0,88.4881668117646,82.5903528011731,0.99664016319181,44.3521020671738,0
3551,1,0,0,0,1,0,71.515076519605,57.8954625669614,0,27.9813753303562,0
3552,1,0,0,0,0,1,56.3846694525216,0,0.103114878527248,35.2200440278501,0
3553,1,1,1,0,0,0,62.8876391699423,61.1925616610901,0.810798864828279,39.3834545036743,0
3554,1,1,0,1,0,0,97.1495005016434,87.8727997033177,5.02645350829173,33.7605880644947,1
3555,1,0,0,0,1,0,74.8504450276837,76.6552686392773,1.13444180065115,39.2983300243227,0
3556,1,1,0,1,0,0,78.5513147454872,64.5373284261024,1.03558472003669,34.1144373834186,0
3557,1,1,0,1,0,0,55.1363153676196,91.4629665487319,0.928564920881875,30.9378813268521,0
3558,0,0,0,0,0,1,60.0822355523514,2.25481783047682,0,36.1801985006412,0
3559,1,0,0,0,1,0,89.075331415374,100,0.953000452084818,45.3513154847305,0
3560,1,1,1,0,0,0,66.1562630361641,53.9527978037692,2.96179142030507,36.6378164830356,0
3561,0,1,0,0,0,1,58.7680882344591,0,0.0255842306727759,41.1397581862364,0
3562,1,0,0,0,1,0,59.6378497868771,54.5211595257934,2.90077202705304,38.6480803296075,0
3563,0,1,0,0,1,0,74.8525020170161,56.3280963504498,6.02256922000713,28.8240745277743,0
3564,0,0,0,0,1,0,57.2623731168415,63.5517088031666,0,44.8059477955892,0
3565,1,1,0,0,1,0,80.5238293171124,62.0245113875651,5.04460796272403,43.7938358647782,0
3566,1,1,0,1,0,0,75.7610842860572,65.8340657123256,0.158143980612331,31.7787170112907,0
3567,0,0,0,0,1,0,78.5908998528673,96.5970765369052,5.04361771645359,37.1756644890631,0
3568,1,1,0,0,0,1,64.0405847175989,2.21396642148001,0,24.033604543047,0
3569,1,0,0,0,0,1,59.3562731214866,0,0.00902787585057882,26.491288621642,0
3570,0,0,0,0,1,0,52.6561461215196,60.5289153221693,3.03461373388157,39.1017045353233,0
3571,1,0,0,0,1,0,86.3428269285683,71.6205870363877,3.83196545080015,28.4709093856097,0
3572,1,1,0,0,0,1,76.4424256957572,1.63488306664211,0.964132009876046,44.512652039943,0
3573,1,0,0,0,0,1,63.8464262213857,3.27480061704553,0.108584259265706,27.2245102929741,0
3574,0,0,0,0,0,1,55.8798376932913,3.07562320050354,0.0876472128481529,40.344593983777,0
3575,0,0,0,0,1,0,65.69814731917,75.117988007067,0.84104159051891,28.5672907171189,0
3576,0,0,0,0,1,0,95.7597048355238,61.4309159508479,4.04085154411982,26.6892502129396,1
3577,0,1,0,0,1,0,63.7729313190141,86.7940895058772,3.05929219142901,27.7513296479897,0
3578,0,0,0,0,1,0,64.7588662612441,73.4769622534029,0.869616627453115,28.5550504389818,0
3579,1,1,0,1,0,0,98.1219863991441,80.1959223952385,2.18121087326167,42.5831794397426,1
3580,0,1,0,0,0,1,57.3963233813882,0,1.11319227246816,43.3418720200992,0
3581,0,0,0,0,0,1,89.0773752080838,1.26140452169644,0.963254692756091,33.0030239116922,0
3582,1,0,0,0,1,0,52.8638094111884,73.4103746350656,6.01906826990898,25.9464595417754,0
3583,1,0,0,0,1,0,94.2684811988617,70.6664730354462,1.1240008678813,42.1624611014931,1
3584,1,1,0,0,1,0,55.7244372957031,58.3215955847299,4.08152574474424,36.7285485327325,0
3585,1,0,0,0,0,1,69.2798792756737,0,0.0505483657527854,36.6440066133749,0
3586,1,0,0,0,0,1,76.7766142717532,3.47126741910297,1.09287365147555,29.0859742441818,0
3587,1,1,1,0,0,0,86.3633175111825,69.4100711048953,1.12685710044471,36.2970803327633,0
3588,0,1,0,0,1,0,79.5701521337516,76.6496054929126,2.93502273049512,38.7303531675739,0
3589,1,1,1,0,0,0,94.8199695119156,100,0.961610734470022,43.0686306421577,1
3590,1,0,0,0,0,1,83.1507838294269,0,0.972560990165657,46.2368810219534,0
3591,0,0,0,0,1,0,69.4878786192901,90.086751147717,1.73965003249862,43.9356201426858,0
3592,1,0,0,0,1,0,64.9412155750879,62.5064415256919,0,43.2143348460191,0
3593,0,0,0,0,1,0,79.8534038331504,68.193279898928,5.11877952138352,24.6168558345869,0
3594,1,0,0,0,0,1,89.2662729807633,0,1.14978638935689,36.0494103051097,0
3595,0,0,0,0,1,0,50.5228918433654,77.3965384044635,2.01730064380465,43.5019054868099,0
3596,1,0,0,0,0,1,74.1146962293939,0,0,25.7018062780718,0
3597,0,0,0,0,0,1,77.7046607529118,2.32834798643285,0.0985389968560261,45.1231786956035,0
3598,1,0,0,0,0,1,53.947741788195,0,0.914830285243381,25.1558375183665,0
3599,1,1,0,0,0,1,56.3037425199094,4.35060344713287,1.22989799249192,30.8959763294774,0
3600,0,1,0,0,0,1,55.9458955503903,0,0,24.6721878916043,0
3601,1,0,0,0,0,1,75.5441712826676,0,0,45.2598293072897,0
3602,1,0,0,0,0,1,60.5761533315048,0,0.14089327648168,42.2098483432159,0
3603,1,1,0,1,0,0,88.5891860722521,69.5417132487716,2.23338530224772,43.8731905670349,0
3604,1,0,0,0,1,0,79.7483027560355,55.9415141915557,6.27598679069182,25.176441978854,0
3605,1,1,0,0,0,1,63.0894026096996,0,0,23.7722085389009,0
3606,1,0,0,0,1,0,83.2257416298532,92.4266758694065,1.14268755868583,27.2200536328775,0
3607,0,0,0,0,0,1,70.0725592345472,0,0.144848651788563,38.7267287738605,0
3608,0,0,0,0,1,0,52.9289701563074,61.263910500065,3.22740228728957,39.0194157241372,0
3609,0,0,0,0,0,1,77.5276322582222,3.83810768067018,0.974979334019408,24.0931219155062,0
3610,1,0,0,0,0,1,87.8415165611265,0.58091606151065,0,44.3352212505723,0
3611,1,0,0,0,1,0,60.3987406133625,86.485444301056,2.00998503456131,32.4108278509618,0
3612,1,0,0,0,1,0,61.548439547442,99.4164886419921,0.0344717536540193,33.4192625728763,0
3613,1,1,0,1,0,0,61.4392807503544,64.6808532391518,3.90290804591225,27.7799164531768,0
3614,1,0,0,0,1,0,95.2772167210249,59.9765936652175,0,40.2809396164009,1
3615,1,0,0,0,1,0,55.1670020179781,79.5472415770578,1.14613951799262,37.0891859724022,0
3616,1,0,0,0,0,1,55.9894013275095,2.13188603175208,0.0792807227404675,41.9087423787076,0
3617,1,0,0,0,0,1,76.0450244245731,0,0.0203979670157622,45.2000844513248,0
3618,0,0,0,0,1,0,92.7385019531982,57.3395775023981,4.93228856203681,28.9157170656899,1
3619,0,1,0,1,0,0,62.3189841943815,78.6435601128133,5.92792352480852,40.0912406045605,0
3620,1,0,0,0,1,0,89.849543532594,71.3321513719636,5.8835803334356,40.9737110756363,0
3621,1,1,1,0,0,0,54.8012201602869,85.3655057307666,3.95647338794008,23.8479459178955,0
3622,1,1,0,0,0,1,68.8838908070735,0,0.898941585853981,23.3791221553259,0
3623,1,1,0,0,0,1,72.7061760561459,0.475433711070067,1.07633964247921,35.7350495571191,0
3624,0,1,0,0,1,0,64.4053628445967,88.1205849317645,2.95003272175091,28.2789525429337,0
3625,0,0,0,0,0,1,78.0097930478096,2.50308237054298,0,45.1810565336233,0
3626,1,0,0,0,1,0,89.2835657891552,56.491869334855,4.89359336006402,23.5579115793182,0
3627,1,0,0,0,0,1,95.7635741662557,0,0,27.1998262596765,1
3628,1,0,0,0,0,1,57.6557598356644,0,0.951002651022595,45.4818157651423,0
3629,0,1,0,0,1,0,74.9490425232131,58.4788281331903,2.1077638225477,26.147565369788,0
3630,0,1,0,0,0,1,58.5395009417128,0,0,39.0879265941758,0
3631,0,0,0,0,1,0,71.7205237400949,98.5169667817197,4.94897299893683,23.2636704516435,0
3632,1,0,0,0,0,1,63.512980799438,0,0.106435261708565,27.6011770927984,0
3633,0,0,0,0,1,0,59.4283881294212,70.1377798579463,6.14803646647248,32.9319324494605,0
3634,1,1,0,0,0,1,65.7273054616427,0,0,40.7698038359124,0
3635,1,1,0,0,0,1,74.4452697394572,0,0.969031051180815,39.0934086953955,0
3636,1,0,0,0,1,0,86.5889777099866,68.4086401687141,4.29153994820339,27.9608896814923,0
3637,1,0,0,0,0,1,55.9848950327568,0,0.00678500946025105,27.2958041325327,0
3638,0,0,0,0,0,1,76.7709436576538,0,0.0049312269350169,45.1758138313251,0
3639,1,1,1,0,0,0,85.6521647316997,65.4017254722951,0.981263699589535,35.7393666339592,0
3640,1,0,0,0,0,1,55.9699752012876,0.368607877801906,0,42.2845715154148,0
3641,1,1,1,0,0,0,84.8900545922389,68.0652167670267,0.856801253911741,35.963652579499,0
3642,1,0,0,0,0,1,58.1481437025968,0,0.907207117479735,42.9623051531143,0
3643,1,1,0,1,0,0,78.2068561717379,64.1844744370152,1.10567999678525,33.9341868167238,0
3644,1,1,1,0,0,0,93.5157242575524,59.0134978350594,1.05684627324995,43.4891976674741,1
3645,0,0,0,0,0,1,68.4611331909292,0.469991968922876,0,42.9797562459279,0
3646,0,1,0,0,0,1,56.2622836720774,0.0688357875888668,0,23.7860131859761,0
3647,1,0,0,0,0,1,60.5490452770469,0,0,42.1097608815793,0
3648,1,0,0,0,1,0,83.6098679593809,76.1018616457151,0,27.5904988607121,0
3649,1,0,0,0,1,0,54.561490229852,75.8183629190341,0.916925974530005,37.2873745228905,0
3650,1,1,0,0,0,1,71.2011097098673,0,0,24.668402720037,0
3651,1,1,1,0,0,0,83.6677861940469,77.5009877719746,4.15841566402395,41.1271136038721,0
3652,1,0,0,0,1,0,63.9656775342509,62.1268350110447,0.0352715441283124,44.183164869752,0
3653,1,0,0,0,0,1,94.8519981522175,1.95839351177582,0.792741234905269,40.3151732283568,1
3654,1,0,0,0,1,0,94.00614029191,71.6387327984691,1.11476992101919,42.4917297639917,1
3655,1,0,0,0,0,1,58.2600977774553,0.994898783666991,0.0315109105486349,29.0900247024898,0
3656,1,1,1,0,0,0,61.3470686277112,54.8369399911973,2.05407401624943,35.6534006376523,0
3657,1,0,0,0,1,0,63.8588456321658,56.8042211883856,0.0412403236745355,43.8405688601416,0
3658,1,1,0,0,0,1,74.892644873785,0,1.07658008957322,44.8231711488577,0
3659,0,1,0,0,1,0,74.5183147457861,64.4549489830468,2.01855020350773,25.7750778780461,0
3660,1,0,0,0,0,1,94.2064931987076,0,0,46.2771373812621,1
3661,1,0,0,0,1,0,78.601996217904,88.0931082521445,3.04439282239297,42.8637255072859,0
3662,0,0,0,0,0,1,62.2406341802896,5.58469316551342,1.02808161735435,41.4597958711137,0
3663,1,0,0,0,1,0,71.1720513604357,72.5266715767938,0.162345907506757,44.3860106006056,0
3664,1,1,0,0,1,0,80.3216299434781,78.2981314716416,3.09781086072152,42.399630982193,0
3665,0,0,0,0,0,1,93.2348540003505,0,0,30.0218540430059,1
3666,0,1,0,0,1,0,59.176850121116,55.1006517411625,5.10540582668435,44.7667424144667,0
3667,0,1,1,0,0,0,87.2626584965318,77.2431282237623,1.07089247108498,42.5418159755112,0
3668,1,0,0,0,1,0,75.022827983571,71.1990859349183,0.988378857312553,39.2334898971357,0
3669,1,1,0,0,0,1,62.4206345024868,0,0.0191654434953331,24.0887453335362,0
3670,1,0,0,0,0,1,82.0595900447334,2.26603204797108,1.1022736030085,31.498785391193,0
3671,0,0,0,0,0,1,80.6868695144995,0.491171406243009,0.845105680261384,39.3125464242556,0
3672,1,1,0,0,0,1,60.8839966925066,0,0.0909279109426951,25.1044081538191,0
3673,1,1,0,1,0,0,59.1688310350673,55.7438771020795,3.97861767601038,45.7488807071002,0
3674,0,0,0,0,0,1,87.3870955604659,0,0.887148431821617,31.4169397519813,0
3675,1,0,0,0,0,1,70.3634406185092,0,0,41.4672588921993,0
3676,1,0,0,0,0,1,53.1794949446462,0,1.11687225630334,24.8712457291081,0
3677,0,1,0,0,0,1,54.2941106861411,1.79801656980248,0.0957749147826964,24.2190988329815,0
3678,0,0,0,0,1,0,72.3363511463892,98.8201353628288,4.89037713955984,23.7653248413341,0
3679,1,1,0,1,0,0,78.2693372203904,66.0652284378355,1.1565899752428,33.3758880911934,0
3680,1,1,0,1,0,0,53.0452435091399,92.818057576034,1.11436443136833,30.6322008584232,0
3681,1,0,0,0,0,1,83.290407134974,0,0,38.3728526817707,0
3682,1,0,0,0,0,1,64.7880558202163,0,0.939677079573365,40.1436696880182,0
3683,0,0,0,0,1,0,51.4426944898985,74.9397046542453,2.03415371199862,43.3926526377948,0
3684,1,0,0,0,0,1,85.8290460350316,4.07257673182938,0.941695565894386,31.6775829569503,0
3685,0,1,0,0,1,0,58.9952260612076,58.1328444481193,5.9013452702755,26.5137519597159,0
3686,1,0,0,0,0,1,49.6248839445753,0,0.840890709864841,28.7887514864891,0
3687,1,0,0,0,0,1,64.4404686039747,1.30017242285043,0.893323110362989,23.6831879227537,0
3688,1,1,0,1,0,0,77.9067916755555,65.8198579061284,1.02349724162569,34.1464513947402,0
3689,1,1,0,1,0,0,88.0236799283087,61.2901175881421,0.987890062572695,35.1787321438111,0
3690,0,0,0,0,1,0,75.7165289839679,73.1441423077112,3.98541551813526,34.2182531152834,0
3691,1,0,0,0,0,1,68.7018806494722,0,0,36.6573538400001,0
3692,1,0,0,0,0,1,54.9810524366133,1.79432794451363,0.995673664293385,25.1280345295141,0
3693,1,0,0,0,0,1,83.4711131456951,0,0.0323462883347621,37.8915942353381,0
3694,1,0,0,0,0,1,90.9743269044065,0,1.06974374093973,35.9737957346406,0
3695,0,0,0,0,0,1,78.3926743258717,0,0,45.2742906468087,0
3696,0,1,0,0,1,0,59.5906420604711,54.9092814265637,5.00205947923245,44.6780157664226,0
3697,1,1,0,0,0,1,67.6160376597838,0,0.945940622318013,23.0311966813918,0
3698,1,1,0,0,1,0,74.331874136571,80.4631118368822,3.994581983381,45.2093081028802,0
3699,1,1,1,0,0,0,95.270601724865,98.0383286029687,0.841709959567301,43.0982342785764,1
3700,0,0,0,0,0,1,71.6634854380722,0,0.0367005343960315,38.8777517379789,0
3701,1,1,0,0,0,1,78.8856414549105,1.77480569519974,0.111201333701763,43.779182970328,0
3702,0,1,0,1,0,0,91.2249433653893,92.0472407286057,5.07479453333785,39.3301608563453,1
3703,1,1,0,0,0,1,68.2928914212157,0,0.995236332565399,22.5064040061564,0
3704,0,0,0,0,1,0,73.0867313093168,97.5929929457056,5.10449338135841,37.5709849501189,0
3705,0,0,0,0,0,1,78.1230223696281,0.430327540685601,1.09398902927142,23.9064875816951,0
3706,1,0,0,0,1,0,57.0904313586997,76.7834305738769,1.83117575411115,32.8109618124869,0
3707,1,0,0,0,0,1,53.9864936009646,2.74114794735252,1.03337449832644,24.3128174727588,0
3708,1,0,0,0,0,1,75.8272246751414,0,0,36.0581318246257,0
3709,0,1,0,0,1,0,55.284693162977,61.4703788437146,6.28510102803908,26.4866071853931,0
3710,0,0,0,0,1,0,75.0831975720422,69.9048909734792,4.14921147595773,33.6365103786262,0
3711,1,0,0,0,1,0,71.2750142127438,72.4475694876212,0,44.8650252973767,0
3712,0,0,0,0,0,1,95.0687718320093,0,0,39.7794325087736,1
3713,0,0,0,0,1,0,64.0987896710345,63.5713447610417,0.042757157844455,39.0153761050586,0
3714,0,1,1,0,0,0,97.121020664584,86.9477044603601,4.01705219594689,41.9416672074147,1
3715,0,0,0,0,1,0,54.6434869853174,53.4875477622632,0.0616520734448998,22.9943881774869,0
3716,1,0,0,0,0,1,69.3419607877657,3.84692533978809,0,45.678558843391,0
3717,0,0,0,0,0,1,52.1458983290056,0,0,41.7844860931068,0
3718,1,0,0,0,0,1,94.1076073484719,0,1.01809432036291,24.1496341414882,1
3719,1,1,0,0,1,0,71.6769068508979,94.9402772759547,4.00059759703001,33.0311966172635,0
3720,1,1,1,0,0,0,60.2520559126686,59.7904034259507,2.08421103560236,36.1214141269642,0
3721,1,0,0,0,0,1,63.7208869019326,0,0.0716379385587626,32.6390065423645,0
3722,1,1,0,0,0,1,74.0331503556642,0.839830827242132,0.925805109720257,35.952827725714,0
3723,1,0,0,0,0,1,68.9942600973647,0,1.09544661338658,40.3923276732086,0
3724,0,0,0,0,0,1,66.2200396398905,0,0.969836131300804,44.787217332058,0
3725,0,0,0,0,1,0,70.4957130107712,88.7272810288624,1.93180651525171,44.2670601535266,0
3726,1,1,0,1,0,0,57.5967626935014,61.6729703510451,3.92475097771356,36.0158612553973,0
3727,1,0,0,0,0,1,87.8452415504224,3.16161296051566,0,44.2291407934373,0
3728,1,0,0,0,0,1,56.8002695687981,0,0.111093390675556,34.7747022723699,0
3729,1,0,0,0,0,1,68.6358718897194,0.177986423003012,0.94051561226248,40.8339578129105,0
3730,1,0,0,0,1,0,60.258495638512,84.9981523712636,4.16224544276453,30.7477419172093,0
3731,1,0,0,0,0,1,83.1579846909503,0.532638796858861,0,37.311021150435,0
3732,0,1,1,0,0,0,79.8182029508809,73.6508440836745,2.04798552571674,40.0179364919659,0
3733,1,1,1,0,0,0,63.2583729502697,63.2650049663332,0.999578926233677,38.6386532684512,0
3734,0,0,0,0,0,1,76.2784128651804,0,1.1894611320384,29.3948598859969,0
3735,1,0,0,0,0,1,54.44690312967,0,1.03482588186321,24.1809220098042,0
3736,0,0,0,0,0,1,77.3667907996349,0,0.127117496293344,45.0159606132357,0
3737,0,1,0,0,1,0,59.9339270937848,55.1180485574874,5.03221769469055,45.3562765585321,0
3738,1,0,0,0,0,1,68.0045331718275,1.36413716102982,0.116038392672124,37.2912372644787,0
3739,1,0,0,0,1,0,96.1533605225358,55.4316859492436,0,39.4750620077323,1
3740,0,0,0,0,0,1,53.3538072857258,1.13152104594209,0.0277484376008458,39.9951521761263,0
3741,1,1,1,0,0,0,94.6232946346341,98.0947554882369,1.15209015796902,42.3061894858323,1
3742,1,0,0,0,1,0,56.3794084679528,88.2153438879965,3.14533684872395,31.817532390102,0
3743,1,0,0,0,1,0,94.9210124399103,70.6833444265422,1.97221583800088,38.6889935740273,1
3744,1,0,0,0,0,1,57.5110746058563,2.04968366071342,0.903481215670054,31.6070365713979,0
3745,0,0,0,0,0,1,92.8723498136138,0.842937826213148,0,23.4401102551051,1
3746,0,0,0,0,0,1,67.8574111175877,0.131117038402021,0,41.6811617722096,0
3747,1,0,0,0,1,0,95.2930004103429,58.1047983668644,0.054504010185601,39.9511557682517,1
3748,1,1,1,0,0,0,82.5668773843381,76.8719689189758,3.98162649728087,41.3678065340099,0
3749,0,0,0,0,1,0,89.179298496974,92.5095939648437,4.0621870753819,41.8386707199216,0
3750,0,0,0,0,0,1,56.7207733871288,0,0.943208989087628,41.2882557273905,0
3751,1,1,0,0,0,1,55.333687812046,0,0.223086349990556,35.9975639976243,0
3752,1,0,0,0,1,0,86.1297933104907,83.2484111463901,0.0902142259372486,40.9877267393405,0
3753,1,0,0,0,0,1,58.8277915065339,2.06968180581023,0.157964810412117,27.204291628011,0
3754,1,0,0,0,1,0,89.9243835540709,70.4825628354912,5.95917444545149,41.4348926561195,0
3755,0,0,0,0,1,0,56.2839451982815,73.8887285453986,0,27.2122398352764,0
3756,0,0,0,0,0,1,71.7879158529012,1.25996536209252,0.0870076957518089,38.8059249408682,0
3757,1,0,0,0,0,1,66.7152776250299,0,0.937916033208516,32.3711455959419,0
3758,1,1,0,0,1,0,55.1405087433512,55.1282046627526,4.08158636922832,37.1830205502615,0
3759,1,1,1,0,0,0,95.2788254401026,98.5752517470624,1.06585659715399,43.1228323060177,1
3760,0,0,0,0,0,1,57.1386496359245,1.10474931234657,1.00428053415115,40.5994749076033,0
3761,1,1,1,0,0,0,64.8043793039149,76.8544428707462,1.0091618844782,30.4398343599777,0
3762,1,0,0,0,1,0,80.6838517545927,63.5701098422728,2.13699721293885,40.9737809104264,0
3763,1,0,0,0,0,1,89.6438810172367,1.21930868985909,0.94114596634519,35.7410034170534,0
3764,1,0,0,0,1,0,65.8145849891939,89.7783111553075,0.167316196085507,30.1865844630628,0
3765,1,0,0,0,1,0,79.6642650209391,88.5273468724174,3.11214027484639,43.1795196513616,0
3766,1,0,0,0,0,1,96.587002139733,0.236344232069215,0,35.3726998674339,1
3767,1,0,0,0,0,1,60.9423916793717,0,0.93091716942221,39.3294577030866,0
3768,0,0,0,0,1,0,79.9427844251196,90.5058061198141,2.07920868842365,40.3643773488663,0
3769,1,0,0,0,0,1,56.4973232721771,0.934188700487076,0.14958965535129,27.0994594392341,0
3770,1,0,0,0,0,1,75.1391729306319,0.749212384726895,0,25.6395887386874,0
3771,1,0,0,0,1,0,89.0839935800512,89.3808099599897,3.85025132226801,43.5622624049152,0
3772,0,0,0,0,0,1,50.2923767883463,0,0.984275260160018,31.2120701327832,0
3773,0,0,0,0,1,0,77.0126648453765,92.5694869747138,4.79727500239877,37.1685910074205,0
3774,1,0,0,0,0,1,83.3570435012998,3.25215482141254,0,24.3657135762406,0
3775,0,0,0,0,0,1,57.8658236280968,2.70765413458462,1.11417252602969,40.5618887571823,0
3776,0,0,0,0,0,1,89.5767964827941,0,1.08332957210665,32.8180535533901,0
3777,1,0,0,0,0,1,77.5740382035962,0,0.912725901182477,28.4130362696045,0
3778,0,1,0,1,0,0,69.4947943623321,79.4778648820901,5.95712507012937,22.7523490842695,0
3779,1,0,0,0,1,0,56.8109168601303,86.6355637190039,2.91116167034948,31.7330546207241,0
3780,1,0,0,0,0,1,97.8472997449711,0,0.0186799035354558,34.4721744001122,1
3781,0,0,0,0,0,1,56.7854454431855,0,0.871265324619929,40.9660159062238,0
3782,1,1,0,0,1,0,86.6159989190091,84.4612646458134,0,34.6657492994956,0
3783,1,1,1,0,0,0,64.2035026377545,87.3372553943303,1.23348319760141,31.685324279905,0
3784,1,1,0,0,1,0,81.2387292979227,78.0026553397713,3.09819649440292,43.3371448970865,0
3785,1,0,0,0,0,1,83.1125591963212,0,0.931187033068392,35.8441406457837,0
3786,0,1,1,0,0,0,95.7278932550538,90.970234601231,4.19528151667359,42.2162050945142,1
3787,0,0,0,0,0,1,78.6032728753271,0,1.00762371021697,23.9323364507311,0
3788,1,0,0,0,1,0,67.5422123176208,96.8771489799421,3.77460111871219,28.6365362665317,0
3789,1,0,0,0,1,0,76.7658742692667,67.9744163137686,3.04477166241756,31.2908212144952,0
3790,1,1,0,1,0,0,85.9327570963373,64.9996137324285,0.990138412618158,34.8709947152714,0
3791,0,1,0,0,0,1,57.3871442638392,1.50797897576751,1.00852069858924,43.9810088938373,0
3792,1,1,0,0,0,1,85.5238350881504,0,1.0678846957164,44.1071200455385,0
3793,1,0,0,0,0,1,59.4016135821149,0,0,28.5760344490883,0
3794,0,0,0,0,0,1,54.5603528807563,0.117890298374365,0,39.7594372668721,0
